Source,Target,Weight
三维,度,2
三维,评分,3
三维,点云,11
三维,鲁棒,6
三维,框在,7
三维,此基础,6
三维,知识,4
三维,蒸馏,3
三维,远距离,2
三维,更强,5
三维,VS3,6
三维,经济,4
三维,城市化,3
三维,进程,2
三维,不断深入,1
三维,结构性,2
三维,矛盾,3
三维,制度,7
三维,变革,8
三维,跨学科,5
三维,集群,3
三维,虚实,1
机动性,俯视,8
机动性,视角,7
机动性,成为,6
机动性,ITS,5
机动性,补充,1
俯视,视角,8
俯视,成为,7
俯视,ITS,4
俯视,补充,2
俯视,航拍,1
视角,成为,8
视角,ITS,5
视角,补充,3
视角,航拍,2
成为,ITS,11
成为,补充,4
成为,航拍,3
成为,货运,6
成为,物流,7
成为,运输,6
成为,经济效益,5
成为,驱动力,5
成为,背景,6
成为,城市,12
成为,重要,10
成为,课题,9
成为,信号灯,3
成为,单,1
成为,减轻,2
成为,云端,4
成为,负担,5
成为,实验室,5
成为,走向,6
成为,产业,12
成为,配置管理,8
成为,资产,6
成为,强国,1
成为,凸显,10
成为,亟待,4
成为,深化,5
成为,交通流量,5
成为,有力,7
成为,决策控制,4
成为,热点,6
成为,多重,1
成为,变革,5
成为,破解,8
成为,局限,4
成为,叙述性,2
成为,综述,1
成为,云,6
成为,一体化,7
成为,归纳,6
成为,诉求,3
成为,展望,2
成为,隧道,8
成为,建造,5
成为,智能化,7
成为,基础设施,4
成为,管片,4
成为,衬砌,3
成为,对象,1
成为,增加,1
成为,保障,2
成为,运营,11
成为,乘客,5
成为,前提,5
成为,低能耗,7
成为,逐渐,8
成为,舒适,4
成为,管理,7
成为,部门,6
成为,需要,5
成为,应对,5
成为,照明,3
成为,覆盖范围,1
成为,加速,1
成为,机动车,2
成为,保有量,3
成为,激增,4
成为,日益,5
成为,摆脱,8
成为,仅,5
成为,名,3
成为,工作人员,2
成为,控制中心,1
成为,遍布,1
成为,仅凭,3
成为,人眼,4
成为,拥堵,5
成为,事故,6
成为,观察,4
成为,解决问题,8
成为,图灵,6
成为,科技,5
成为,数学,3
成为,数学模型,1
ITS,补充,5
ITS,航拍,4
ITS,密集,2
ITS,式,3
ITS,历程,5
ITS,归纳,7
ITS,演进,4
ITS,深入,5
ITS,网络结构,5
ITS,严峻,1
ITS,应对,3
ITS,上述,4
ITS,Transportation,10
ITS,System,12
ITS,应运而生,12
ITS,交通流量,12
ITS,ITS,5
ITS,决策控制,12
ITS,有力,6
ITS,热点,2
ITS,背景,1
补充,航拍,8
补充,密集,4
补充,漂移,4
补充,透视,3
补充,畸变,2
补充,提前,2
补充,3684,3
补充,波动性,6
补充,熵,4
补充,危险,6
补充,稳定性,4
航拍,密集,5
航拍,漂移,5
航拍,透视,4
航拍,畸变,3
航拍,域,1
航拍,高精度,2
航拍,梳理,4
航拍,演进,5
航拍,脉络,4
航拍,剖析,3
航拍,核心技术,2
航拍,总结,1
密集,漂移,7
密集,透视,6
密集,畸变,5
密集,域,5
密集,偏移,4
密集,高精度,2
密集,依赖于,2
密集,目前,5
密集,取得,6
密集,很大,7
密集,中常会,5
密集,上述,5
密集,实时,13
密集,密集,3
密集,Dense,10
密集,Vehicle,8
密集,RealTime,5
密集,Detection,4
密集,RTDETRDV,2
密集,更好,5
密集,分离,6
密集,Feature,5
密集,Separation,4
密集,DVFS,3
漂移,透视,8
漂移,畸变,7
漂移,域,5
漂移,偏移,4
漂移,高精度,4
透视,畸变,8
透视,域,6
透视,偏移,5
透视,高精度,5
畸变,域,7
畸变,偏移,6
畸变,高精度,4
域,偏移,8
域,高精度,6
域,得到,2
域,ACC,3
域,车队,4
域,队列,5
域,判定,5
域,稳定,32
域,稳定性,4
域,数值,7
域,深入,2
域,剖析,1
域,控制指令,2
域,延时,3
域,会,5
域,缩减,6
域,不会,12
域,改变,12
域,Ⅰ,12
域,类,12
域,域,5
域,值得注意,10
域,系数,5
域,趋于,4
域,极小值,3
域,知识,2
域,蒸馏,3
域,网络结构,6
域,RGB,7
域,教师,4
域,朝向,7
域,迁移,5
域,至点,4
域,云域,5
域,弱,3
偏移,高精度,7
高精度,调整,2
高精度,邻接矩阵,3
高精度,确保,4
高精度,复杂多变,4
高精度,多个,8
高精度,MambaHiLoGCN,3
高精度,各项,2
高精度,精细化,3
高精度,测绘,6
高精度,地理,7
高精度,信息技术,8
高精度,更高,4
高精度,动态化,8
高精度,立体化,7
高精度,优势,5
高精度,城市规划,4
高精度,管理,5
高精度,建设,2
高精度,选用,3
高精度,LSTM,4
高精度,交通流量,5
高精度,层,4
高精度,传输层,4
高精度,云,3
高精度,计算中心,2
高精度,三层,1
梳理,演进,15
梳理,脉络,7
梳理,剖析,6
梳理,核心技术,5
梳理,总结,4
梳理,消耗,1
梳理,工作效率,3
梳理,货运,6
梳理,经济效益,1
梳理,局限,10
梳理,叙述性,6
梳理,综述,10
梳理,中外,8
梳理,代表性,7
梳理,文献,8
梳理,政策,5
梳理,文件,4
梳理,报告,4
梳理,科学,6
梳理,航空,4
梳理,宇航,5
梳理,历程,8
梳理,制度,5
梳理,定性,5
梳理,分析方法,7
梳理,定量,4
梳理,建造,7
梳理,管片,5
梳理,生产,4
梳理,拼装,5
梳理,现状及,2
梳理,调控,1
梳理,转变,2
梳理,车站,6
梳理,对象,8
梳理,城市,4
梳理,照明,10
梳理,特性,6
梳理,多源,4
梳理,需求预测,1
演进,脉络,8
演进,剖析,7
演进,核心技术,6
演进,总结,5
演进,两,3
演进,单,5
演进,式,6
演进,历程,16
演进,归纳,6
演进,深入,2
演进,信息技术,1
演进,数字化,7
演进,网络化,6
演进,智能化,7
演进,加速,4
演进,参与者,5
演进,交通安全,2
演进,电气工程,2
演进,科学,11
演进,宇航,5
演进,航空,4
演进,制度,5
演进,信息化,10
演进,架构,8
演进,展开,8
脉络,剖析,8
脉络,核心技术,7
脉络,总结,6
剖析,核心技术,8
剖析,总结,7
剖析,数值,3
剖析,深入,8
剖析,控制指令,8
剖析,延时,7
剖析,队列,5
剖析,稳定性,4
剖析,具体,5
剖析,结论,3
剖析,导向,5
剖析,教育,6
剖析,政策,4
剖析,现行,8
剖析,产教,4
剖析,结构性,1
剖析,综合,2
剖析,重要,5
剖析,分层,5
剖析,理念,7
剖析,详细,8
剖析,意义,4
剖析,信息化,6
剖析,层,7
剖析,网络层,4
核心技术,总结,8
核心技术,要点,3
核心技术,措施,9
核心技术,汽车,9
核心技术,城市交通,7
核心技术,管理模式,1
核心技术,痛点,2
核心技术,工程技术,7
核心技术,紧迫性,5
核心技术,详细,6
核心技术,展开,7
核心技术,五大,8
核心技术,评估,5
总结,两,1
总结,轻量化,3
总结,RGB,5
总结,关键技术,7
总结,全面,8
总结,交通流量,13
总结,监测,4
总结,管理,5
总结,交通安全,4
总结,主动,3
总结,防控,2
总结,后续,2
总结,山西省,1
总结,信息化,4
总结,建设,5
总结,架构设计,6
总结,经验,6
总结,展望未来,5
总结,旨在,3
两,单,7
两,式,4
两,历程,2
单,式,6
单,历程,4
单,归纳,2
单,重要,4
单,课题,5
单,信号灯,7
单,交叉路口,12
单,调度,7
单,满足,5
单,联动,5
式,历程,5
式,归纳,5
式,全,5
式,知识,5
式,图谱,6
式,四级,7
式,递进,8
式,链条,4
式,PBL,8
式,实证,5
式,竞赛,3
式,参与率,2
式,获奖,1
式,即时,4
式,零售,5
式,分,5
式,订单,4
式,城乡,10
式,公交,8
式,客货,6
式,联运,5
式,调度,4
式,通信,1
式,数据分析,2
式,照明,6
式,经验,8
式,得到,4
式,调控,5
式,转变,4
式,城市,2
历程,归纳,7
历程,深入,3
历程,网络结构,1
历程,电气工程,1
历程,科学,8
历程,航空,5
历程,宇航,4
历程,制度,4
归纳,深入,5
归纳,网络结构,3
归纳,云,5
归纳,一体化,4
归纳,诉求,4
归纳,展望,5
归纳,耦合,2
深入,网络结构,7
深入,轻量化,4
深入,RGB,2
深入,稳定,1
深入,数值,4
深入,控制指令,7
深入,延时,6
深入,队列,4
深入,稳定性,5
深入,具体,4
深入,结论,2
深入,强国,2
深入,建设,3
深入,纲要,12
深入,立体,5
深入,交通网,6
深入,综合,4
深入,实施,8
深入,基础设施,4
深入,数字化,5
深入,各界,4
深入,精英,6
深入,筑,10
深入,智行,10
深入,启新,12
深入,篇,14
深入,贯彻,16
深入,27,5
深入,下午,5
深入,2026,4
深入,年,3
深入,全球化,6
深入,城市化,5
深入,双碳,4
深入,多重,4
网络结构,轻量化,4
网络结构,RGB,12
网络结构,此基础,1
网络结构,知识,5
网络结构,教师,7
网络结构,蒸馏,4
网络结构,朝向,4
网络结构,迁移,4
网络结构,至点,3
网络结构,云域,2
轻量化,RGB,7
轻量化,关键技术,5
轻量化,全面,4
RGB,关键技术,5
RGB,全面,4
RGB,交通流量,1
RGB,点云,1
RGB,补全,6
RGB,转化,4
RGB,任务,5
RGB,单目,7
RGB,红绿蓝,8
RGB,稀疏,7
RGB,激光雷达,6
RGB,LiDAR,5
RGB,稠密,4
RGB,伪点,3
RGB,云,2
RGB,知识,4
RGB,蒸馏,5
RGB,教师,6
RGB,朝向,5
RGB,迁移,5
RGB,至点,4
RGB,云域,3
RGB,弱,1
关键技术,全面,8
关键技术,交通流量,5
关键技术,监测,4
关键技术,管理,3
关键技术,交通安全,2
关键技术,主动,1
关键技术,思路,1
关键技术,报告会,5
关键技术,原生,7
关键技术,具身,6
关键技术,盾构,3
关键技术,掘进,1
关键技术,升级,1
关键技术,保障,5
关键技术,重要,6
关键技术,牵引,5
关键技术,背景,4
关键技术,多源,5
关键技术,数据分析,2
关键技术,公共安全,5
关键技术,地理信息系统,5
关键技术,GIS,6
关键技术,知识,7
关键技术,图谱,8
关键技术,早期,6
关键技术,预警,5
关键技术,处置,5
关键技术,全,4
关键技术,流程,3
关键技术,探讨,6
关键技术,具体,5
关键技术,旨在,4
全面,交通流量,4
全面,监测,5
全面,管理,4
全面,交通安全,3
全面,主动,2
全面,防控,1
全面,掘进,1
全面,议题,2
全面,原生,3
全面,三个,7
全面,数智,6
全面,底层,4
交通流量,监测,8
交通流量,管理,7
交通流量,交通安全,6
交通流量,主动,5
交通流量,防控,4
交通流量,违法,4
交通流量,致因,2
交通流量,文献,5
交通流量,界定,5
交通流量,范围,7
交通流量,分析法,4
交通流量,出口,12
交通流量,匝道,10
交通流量,车道,8
交通流量,数,4
交通流量,渗透率,9
交通流量,自变量,1
交通流量,管控,5
交通流量,数对,2
交通流量,上述,1
交通流量,System,5
交通流量,应运而生,7
交通流量,Transportation,4
交通流量,决策控制,5
交通流量,有力,5
交通流量,背景,15
交通流量,热点,4
交通流量,意义,10
交通流量,交通流量,13
交通流量,诸多,9
交通流量,介绍,11
交通流量,上将,10
交通流量,划分,6
交通流量,循环,5
交通流量,优缺点,1
交通流量,再次,2
交通流量,经典,7
交通流量,后续,4
交通流量,启发,1
交通流量,顺利,2
交通流量,实施,3
交通流量,关键在于,4
交通流量,组织,5
交通流量,充分考虑,6
交通流量,道路,7
交通流量,功能,8
交通流量,施工,10
交通流量,工序,7
交通流量,制定,5
交通流量,科学合理,4
交通流量,疏导,4
交通流量,协调,1
交通流量,东方红,5
交通流量,广场,6
交通流量,西侧,7
交通流量,兰州市,4
交通流量,相较,3
交通流量,双重,5
交通流量,城市,28
交通流量,碳,12
交通流量,减排,16
交通流量,技术支持,5
交通流量,破解,4
交通流量,城市交通,12
交通流量,难题,3
交通流量,绿色,4
交通流量,变革,6
交通流量,潜力,6
交通流量,探索,14
交通流量,低碳,8
交通流量,旨在,4
交通流量,保障,3
交通流量,地磁,1
交通流量,多源,3
交通流量,选用,5
交通流量,LSTM,6
交通流量,层,2
监测,管理,8
监测,交通安全,7
监测,主动,6
监测,防控,5
监测,违法,5
监测,基础设施,1
管理,交通安全,8
管理,主动,7
管理,防控,6
管理,违法,4
管理,基础设施,2
管理,数理,5
管理,通识,5
管理,底座,6
管理,筑牢,7
管理,运营,17
管理,主干,7
管理,耦合,14
管理,纽带,5
管理,涵盖,3
管理,道路,17
管理,改扩建,17
管理,组织,12
管理,施工,35
管理,协调,26
管理,对此,5
管理,深入探讨,4
管理,做好,5
管理,文献,4
管理,综述,3
管理,实地,2
管理,调研,1
管理,工序,2
管理,制定,4
管理,科学合理,5
管理,疏导,5
管理,周边环境,5
管理,极为重要,2
管理,沟通,1
管理,配合,2
管理,探讨,4
管理,信息化,5
管理,运用,12
管理,交通管理,10
管理,管理,4
管理,想法,8
管理,研究成果,8
管理,工程规划,8
管理,实施,8
管理,理论指导,8
管理,参考,6
管理,整体效益,3
管理,意义,2
管理,重大,1
管理,双,4
管理,时距,18
管理,双环,10
管理,具有,5
管理,测绘,2
管理,地理,3
管理,信息技术,4
管理,立体化,5
管理,优势,7
管理,城市规划,8
管理,动态化,4
管理,建设,6
管理,展现出,4
管理,强大,5
管理,早期,3
管理,预警,9
管理,全,5
管理,流程,13
管理,处置,4
管理,文中,8
管理,重点,7
管理,灾害,5
管理,预案,4
管理,乘客,3
管理,舒适,4
管理,前提,5
管理,低能耗,5
管理,逐渐,6
管理,部门,8
管理,需要,7
管理,应对,5
管理,课题,4
管理,照明,5
管理,覆盖范围,3
管理,占据,5
管理,若能,6
管理,精细化,8
管理,直接,8
管理,能效,5
管理,水平,4
管理,低压配电,3
管理,人工,2
管理,操作,1
管理,SQL,2
管理,引擎,4
管理,应用层,5
管理,图形化,5
管理,界面,7
管理,流程化,8
管理,功能,8
管理,正多,7
管理,控制中心,1
管理,设备,3
管理,异常,4
管理,复核,5
管理,派发,5
管理,及全,6
管理,工单,4
管理,终端,5
管理,运维,4
管理,50,2
交通安全,主动,8
交通安全,防控,14
交通安全,违法,5
交通安全,基础设施,3
交通安全,参与者,6
交通安全,之间,6
交通安全,日益,4
交通安全,紧密,5
交通安全,经验,2
交通安全,判断,1
主动,防控,8
主动,违法,6
主动,基础设施,8
主动,处置,1
主动,管理模式,2
主动,满足,4
主动,现代,5
主动,实时,5
主动,认知,8
主动,特别,5
主动,混驾,5
主动,道路设施,3
主动,现代化,1
主动,运维,5
主动,被动,7
主动,反应,8
主动,预防,8
主动,转变,7
主动,具有,5
主动,不可,4
主动,作用,5
主动,近年来,4
主动,广大,3
主动,科技,2
主动,工作者,1
防控,违法,7
防控,基础设施,5
防控,参与者,4
防控,之间,8
防控,日益,6
防控,紧密,5
防控,经验,4
防控,判断,3
防控,事后,2
防控,处置,1
违法,基础设施,5
违法,差及,4
违法,解释性,5
违法,HSTNNHCDECE,7
违法,不足,4
违法,异质,5
违法,时空图,4
违法,HSTNN,4
违法,区分,3
违法,类型,1
违法,实体,4
违法,因果,5
违法,Acc,5
违法,MacroF1,4
违法,938,4
违法,893,3
违法,依次,3
违法,动作,4
违法,适用,1
基础设施,凝练,1
基础设施,综合,1
基础设施,立体,2
基础设施,交通网,3
基础设施,纲要,5
基础设施,实施,5
基础设施,数字化,14
基础设施,升级,11
基础设施,编者按,2
基础设施,预警,21
基础设施,增韧,15
基础设施,延寿,17
基础设施,智能化,14
基础设施,建设,6
基础设施,安全可靠,8
基础设施,耐久,8
基础设施,绿色,8
基础设施,现代化,6
基础设施,运维,8
基础设施,被动,6
基础设施,反应,5
基础设施,预防,5
基础设施,转变,5
基础设施,具有,5
基础设施,不可,5
基础设施,作用,5
基础设施,广大,5
基础设施,科技,6
基础设施,工作者,7
基础设施,近年来,4
基础设施,灾害,8
基础设施,深入研究,1
基础设施,取得,2
基础设施,积极响应,4
基础设施,强国,5
基础设施,战略,6
基础设施,促进,7
基础设施,先进,4
基础设施,科研成果,3
基础设施,交流,1
基础设施,长沙,1
基础设施,理工大学,2
基础设施,工程学院,9
基础设施,土木,5
基础设施,策划,7
基础设施,专刊,5
基础设施,出行,3
基础设施,力图,1
基础设施,城市,6
基础设施,隧道,6
基础设施,建造,8
凝练,局限性,6
凝练,指出,5
凝练,任务,4
凝练,定义,5
凝练,评测,4
凝练,偏离,2
局限性,指出,8
局限性,任务,7
局限性,定义,6
局限性,评测,5
局限性,偏离,5
局限性,覆盖,3
局限性,均衡,2
局限性,非线性,4
局限性,相关性,4
指出,任务,8
指出,定义,7
指出,评测,6
指出,偏离,4
指出,覆盖,4
指出,均衡,3
指出,建造,3
指出,管片,3
指出,生产,4
指出,拼装,5
指出,现状及,6
指出,成效,8
指出,应对,5
指出,显示,4
任务,定义,8
任务,评测,7
任务,偏离,5
任务,覆盖,5
任务,均衡,4
任务,泛化,1
任务,适应性,2
任务,实用性,3
任务,稀疏,9
任务,点云,5
任务,转化,6
任务,补全,12
任务,单目,7
任务,红绿蓝,6
任务,激光雷达,4
任务,LiDAR,3
任务,整体效益,2
任务,意义,3
任务,重大,4
任务,准确,5
任务,能为,8
任务,交通管理,7
任务,部门,6
任务,支持,4
任务,缓解,3
任务,城市,2
定义,评测,8
定义,偏离,6
定义,覆盖,4
定义,均衡,5
定义,泛化,2
评测,偏离,7
评测,覆盖,5
评测,均衡,4
评测,泛化,3
评测,不足,1
偏离,覆盖,7
偏离,均衡,6
偏离,泛化,5
偏离,不足,3
覆盖,均衡,8
覆盖,泛化,5
覆盖,不足,5
均衡,泛化,6
均衡,不足,4
泛化,不足,14
泛化,展望,2
泛化,探讨,1
泛化,标注,7
泛化,开放,4
泛化,未知,3
泛化,纳入,3
泛化,见,6
泛化,攻击,7
泛化,防护,8
泛化,效果,7
泛化,残差,5
泛化,扰动,4
泛化,原始,2
泛化,UADETRAC,1
泛化,具有,7
泛化,良好,8
泛化,用户,7
泛化,反,5
泛化,事实,4
泛化,定量,5
泛化,评估,4
泛化,可信性,1
泛化,实时性,7
泛化,系统集成,7
泛化,四大,4
泛化,原则,4
不足,展望,4
不足,探讨,3
不足,经济,1
不足,滞后,1
不足,类,2
不足,乱象,4
不足,数据处理,7
不足,症结,4
不足,管控,6
不足,设备,5
不足,远端,1
不足,标注,5
不足,开放,6
不足,未知,5
不足,OBE,1
不足,理念,2
不足,教育,4
不足,认证,5
不足,专业知识,7
不足,标准,4
不足,度,6
不足,痛点,4
不足,运输,3
不足,政策,1
不足,制定,2
不足,前瞻,4
不足,融入,8
不足,无人驾驶,1
不足,差及,7
不足,解释性,8
不足,HSTNNHCDECE,6
不足,异质,2
不足,时空图,1
不足,电子化,1
不足,交接班,2
不足,流程,3
不足,低下,5
不足,遗漏,7
不足,规范性,8
不足,追溯,7
不足,分层,5
不足,架构设计,4
不足,多源,2
展望,探讨,8
展望,经济,6
展望,交通运输业,5
展望,背景,4
展望,下以,3
展望,诉求,8
展望,耦合,6
展望,制度,5
探讨,经济,7
探讨,交通运输业,6
探讨,背景,5
探讨,下以,4
探讨,深化,1
探讨,重要,2
探讨,流程,8
探讨,终端,4
探讨,出行,8
探讨,票务,6
探讨,办理,5
探讨,协助,5
探讨,方式,2
探讨,衔接,1
探讨,监理,1
探讨,单位,2
探讨,社会公众,3
探讨,利益,4
探讨,互相,5
探讨,沟通,6
探讨,配合,7
探讨,方要,4
探讨,信息化,8
探讨,组织,5
探讨,施工,4
探讨,协调,5
探讨,运用,2
探讨,城市,9
探讨,管片,5
探讨,衬砌,6
探讨,对象,8
探讨,隧道,4
探讨,全过程,8
探讨,建造,6
探讨,文献,5
探讨,综述,4
探讨,定量,1
探讨,获取,1
探讨,信息系统,2
探讨,测绘,8
探讨,智能化,4
探讨,具体,8
探讨,旨在,5
探讨,升级,3
经济,交通运输业,8
经济,背景,5
经济,下以,4
经济,GPS,2
经济,厅长,1
经济,米克尔,2
经济,桑佩尔,3
经济,Miquel,4
经济,mper,5
经济,接受,6
经济,21,7
经济,世纪,8
经济,à,4
经济,报道,8
经济,记者,7
经济,独家,6
经济,专访,5
经济,时说,4
经济,加泰罗尼亚,5
经济,拥有,4
经济,南欧,3
经济,最具,2
